longitude,latitude,param1,param2,param3,param4,param5,param6,layer
-120.91666666666669,32.763392857142854,-1648.8,-7.8548e-08,-7.1386e-09,-8.865799999999999e-11,3.5705e-08,5.8147e-08,1
-120.91666666666669,32.808035714285715,-1649.6,-8.0409e-08,-6.1956e-09,2.5468e-10,3.7108e-08,5.9184e-08,1
-120.91666666666669,32.85267857142857,-1651.5,-7.9432e-08,-5.4155e-09,1.3382e-10,3.7008e-08,5.8647e-08,1
-120.91666666666669,32.89732142857143,-1655.3,-7.7881e-08,-5.1195e-09,-8.093600000000001e-10,3.639e-08,5.7662e-08,1
-120.91666666666669,32.941964285714285,-1659.8,-7.7922e-08,-4.6023e-09,-1.3075e-09,3.6683e-08,5.7621e-08,1
-120.91666666666669,32.986607142857146,-1664.4,-7.9049e-08,-4.4088e-09,-1.0308e-09,3.7334e-08,5.845e-08,1
-120.91666666666669,33.03125,-1669.1,-8.1263e-08,-5.9686e-09,-9.4764e-10,3.7659e-08,5.9961e-08,1
-120.91666666666669,33.075892857142854,-1673.8,-8.2507e-08,-5.523899999999999e-09,4.7055e-10,3.8495e-08,6.0775e-08,1
-120.91666666666669,33.120535714285715,-1678.6,-8.2633e-08,-2.5826e-09,5.9288e-10,4.0029e-08,6.0959e-08,1
-120.91666666666669,33.16517857142857,-1683.5,-8.4236e-08,-3.0365e-09,-5.8052e-10,4.0604e-08,6.1924e-08,1
-120.91666666666669,33.20982142857143,-1688.1,-8.5089e-08,-4.4506e-09,-5.868e-10,4.0324e-08,6.2497e-08,1
-120.91666666666669,33.254464285714285,-1684.9,-8.4612e-08,-4.4209e-09,2.5014e-10,4.0096e-08,6.226099999999999e-08,1
-120.91666666666669,33.299107142857146,-1681.0,-8.4942e-08,-4.1523e-09,1.6757e-09,4.0429e-08,6.2398e-08,1
-120.91666666666669,33.34375,-1684.8,-8.3816e-08,-4.3828e-09,2.2034e-09,3.9778e-08,6.1762e-08,1
-120.91666666666669,33.388392857142854,-1688.5,-8.1075e-08,-5.371600000000001e-09,1.3652e-09,3.7877e-08,6.0077e-08,1
-120.91666666666669,33.433035714285715,-1692.3,-7.9542e-08,-5.2513e-09,7.0204e-10,3.7152e-08,5.8996e-08,1
-120.91666666666669,33.47767857142857,-1696.3,-7.8776e-08,-5.809300000000001e-09,1.4126e-09,3.6511e-08,5.8402e-08,1
-120.91666666666669,33.52232142857143,-1700.3,-7.8094e-08,-6.8196e-09,4.2328e-10,3.5639999999999994e-08,5.79e-08,1
-120.91666666666669,33.566964285714285,-1704.4,-7.8731e-08,-6.1893e-09,-1.2746e-09,3.6293e-08,5.8383e-08,1
-120.91666666666669,33.611607142857146,-1708.6,-8.011100000000001e-08,-8.326700000000001e-09,-2.5419000000000003e-10,3.5893e-08,5.9421e-08,1
-120.91666666666669,33.65625,-1710.9,-8.274599999999999e-08,-9.4547e-09,3.1516e-09,3.6781e-08,6.1351e-08,1
-120.91666666666669,33.700892857142854,-1711.1,-8.506000000000001e-08,-1.0148e-08,4.6782e-09,3.7747e-08,6.299e-08,1
-120.91666666666669,33.745535714285715,-1713.3,-8.35e-08,-1.2849e-08,3.0492e-09,3.5457e-08,6.236900000000001e-08,1
-120.91666666666669,33.79017857142857,-1717.6,-8.151300000000001e-08,-1.5318000000000002e-08,1.969e-09,3.3156e-08,6.161100000000001e-08,1
-120.91666666666669,33.83482142857143,-1722.1,-8.1185e-08,-1.7869e-08,4.1706000000000005e-09,3.1931e-08,6.1629e-08,1
-120.91666666666669,33.879464285714285,-1726.8,-7.9112e-08,-1.769e-08,5.2078e-09,3.1149e-08,6.0388e-08,1
-120.91666666666669,33.924107142857146,-1731.8,-7.6044e-08,-1.7837e-08,3.5756e-09,2.9322e-08,5.8496e-08,1
-120.91666666666669,33.96875,-1737.1,-7.7199e-08,-1.8474e-08,2.2667e-09,2.945e-08,5.9257e-08,1
-120.91666666666669,34.013392857142854,-1742.9,-8.180099999999999e-08,-2.0926e-08,1.9437e-09,3.0499e-08,6.2168e-08,1
-120.91666666666669,34.058035714285715,-1748.5,-8.3674e-08,-2.0609000000000003e-08,2.0404e-09,3.1598e-08,6.3502e-08,1
-120.91666666666669,34.10267857142857,-1750.8,-8.369999999999999e-08,-1.8412e-08,2.1363e-09,3.2714e-08,6.371e-08,1
-120.91666666666669,34.14732142857143,-1753.8,-8.588599999999999e-08,-1.9073e-08,2.1387e-09,3.3475e-08,6.5604e-08,1
-120.91666666666669,34.191964285714285,-1758.9,-9.1665e-08,-2.0685e-08,2.4074000000000004e-10,3.5491e-08,6.9881e-08,1
-120.91666666666669,34.236607142857146,-1763.1,-1.0027999999999998e-07,-1.91e-08,-4.1322e-09,4.08e-08,7.5526e-08,1
-120.91666666666669,34.28125,-1766.8,-1.0922e-07,-1.2135e-08,-8.2001e-09,4.9229e-08,8.160299999999999e-08,1
-120.91666666666669,34.325892857142854,-1773.6,-1.1968e-07,-7.8559e-09,-1.074e-08,5.6932e-08,8.8902e-08,1
-120.91666666666669,34.370535714285715,-1784.0,-1.3398e-07,1.7251e-09,-1.2557e-08,6.9006e-08,9.9217e-08,1
-120.91666666666669,34.41517857142857,-1792.1,-1.5309e-07,1.3674e-08,-1.7365e-08,8.5169e-08,1.1366e-07,1
-120.91666666666669,34.45982142857143,-1801.5,-1.7874000000000005e-07,2.8115e-08,-2.152e-08,1.0564e-07,1.3312000000000002e-07,1
-120.91666666666669,34.504464285714285,-1812.5,-2.0886e-07,4.5012e-08,-2.6830000000000003e-08,1.2974e-07,1.5652e-07,1
-120.91666666666669,34.549107142857146,-1823.3,-2.3816e-07,6.447e-08,-3.0466e-08,1.5435e-07,1.8023e-07,1
-120.91666666666669,34.59375,-1835.1,-2.6829000000000003e-07,8.489800000000001e-08,-3.1812999999999995e-08,1.7944000000000005e-07,2.0463e-07,1
-120.91666666666669,34.638392857142854,-1848.4,-3.001e-07,1.0585999999999997e-07,-3.1487e-08,2.0541e-07,2.3026e-07,1
-120.91666666666669,34.683035714285715,-1862.8,-3.2958e-07,1.2505e-07,-2.8777e-08,2.2913e-07,2.5396000000000003e-07,1
-120.91666666666669,34.72767857142857,-1879.9,-3.5458e-07,1.4076e-07,-2.3925e-08,2.4882e-07,2.7388e-07,1
-120.91666666666669,34.77232142857143,-1901.6,-3.7324e-07,1.5155e-07,-1.7607999999999998e-08,2.6299e-07,2.885e-07,1
-120.91666666666669,34.816964285714285,-1926.8,-3.8455e-07,1.566e-07,-1.0877e-08,2.708e-07,2.97e-07,1
-120.91666666666669,34.861607142857146,-1952.8,-3.8856e-07,1.5607999999999998e-07,-4.8658e-09,2.7237e-07,2.9944000000000004e-07,1
